block,task,condition,seed,run_id,source_revision,validation_sha256,fixed_optimizer_step,optimizer_step,cumulative_train_examples,checkpoint_sha256,averaging_window_start_step,averaging_window_end_step,split,metric_name,metric_value
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3328,106496,,3201,3328,train,total_objective_window_mean,0.30936766148715833
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3328,106496,,3201,3328,train,raw_left_mixing_window_mean,73.30984354019165
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3328,106496,,3201,3328,train,raw_right_mixing_window_mean,37.65961962938309
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3328,106496,,3201,3328,train,gradient_norm_before_clipping_window_mean,1.0284319028723985
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3456,110592,,3329,3456,train,task_loss_window_mean,0.1931326991534661
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3456,110592,,3329,3456,train,regularization_loss_window_mean,0.10951447789557278
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3456,110592,,3329,3456,train,total_objective_window_mean,0.3026471770490389
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3456,110592,,3329,3456,train,raw_left_mixing_window_mean,72.38593822717667
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3456,110592,,3329,3456,train,raw_right_mixing_window_mean,37.12853488326073
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3456,110592,,3329,3456,train,gradient_norm_before_clipping_window_mean,1.0360631810035557
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3584,114688,,3457,3584,train,task_loss_window_mean,0.18276252924442815
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3584,114688,,3457,3584,train,regularization_loss_window_mean,0.10910568939289078
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3584,114688,,3457,3584,train,total_objective_window_mean,0.29186821863731893
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3584,114688,,3457,3584,train,raw_left_mixing_window_mean,72.12530869245529
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3584,114688,,3457,3584,train,raw_right_mixing_window_mean,36.98037546873093
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3584,114688,,3457,3584,train,gradient_norm_before_clipping_window_mean,1.0611194525845349
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3712,118784,,3585,3712,train,task_loss_window_mean,0.18642251479514016
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3712,118784,,3585,3712,train,regularization_loss_window_mean,0.10908594448119402
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3712,118784,,3585,3712,train,total_objective_window_mean,0.2955084592763342
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3712,118784,,3585,3712,train,raw_left_mixing_window_mean,71.71737045049667
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3712,118784,,3585,3712,train,raw_right_mixing_window_mean,37.36856880784035
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3712,118784,,3585,3712,train,gradient_norm_before_clipping_window_mean,1.037404224392958
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3840,122880,,3713,3840,train,task_loss_window_mean,0.16332191147694175
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3840,122880,,3713,3840,train,regularization_loss_window_mean,0.10790732345776632
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3840,122880,,3713,3840,train,total_objective_window_mean,0.2712292349347081
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3840,122880,,3713,3840,train,raw_left_mixing_window_mean,71.13073658943176
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3840,122880,,3713,3840,train,raw_right_mixing_window_mean,36.77658176422119
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3840,122880,,3713,3840,train,gradient_norm_before_clipping_window_mean,0.9504874791018665
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3968,126976,,3841,3968,train,task_loss_window_mean,0.15884999967556723
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3968,126976,,3841,3968,train,regularization_loss_window_mean,0.10615575034171343
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3968,126976,,3841,3968,train,total_objective_window_mean,0.26500575001728066
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3968,126976,,3841,3968,train,raw_left_mixing_window_mean,70.00433069467545
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3968,126976,,3841,3968,train,raw_right_mixing_window_mean,36.15141487121582
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,3968,126976,,3841,3968,train,gradient_norm_before_clipping_window_mean,0.9644799868110567
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4096,131072,,3969,4096,train,task_loss_window_mean,0.15758900988134883
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4096,131072,,3969,4096,train,regularization_loss_window_mean,0.10459473839728162
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4096,131072,,3969,4096,train,total_objective_window_mean,0.26218374827863045
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4096,131072,,3969,4096,train,raw_left_mixing_window_mean,68.77639299631119
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4096,131072,,3969,4096,train,raw_right_mixing_window_mean,35.81834012269974
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4096,131072,,3969,4096,train,gradient_norm_before_clipping_window_mean,1.017583720444236
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4224,135168,,4097,4224,train,task_loss_window_mean,0.1457705233078741
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4224,135168,,4097,4224,train,regularization_loss_window_mean,0.10241649649105966
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4224,135168,,4097,4224,train,total_objective_window_mean,0.24818701979893376
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4224,135168,,4097,4224,train,raw_left_mixing_window_mean,67.41449654102325
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4224,135168,,4097,4224,train,raw_right_mixing_window_mean,35.00199535489082
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4224,135168,,4097,4224,train,gradient_norm_before_clipping_window_mean,0.9795275118667632
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4253,136096,e2e3d2af97b27a34454118aa6f231144acca951259cee3f669046cc0f76322e9,4225,4253,train,task_loss_window_mean,0.14843756215775322
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4253,136096,e2e3d2af97b27a34454118aa6f231144acca951259cee3f669046cc0f76322e9,4225,4253,train,regularization_loss_window_mean,0.10155873565838255
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4253,136096,e2e3d2af97b27a34454118aa6f231144acca951259cee3f669046cc0f76322e9,4225,4253,train,total_objective_window_mean,0.24999629781613575
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4253,136096,e2e3d2af97b27a34454118aa6f231144acca951259cee3f669046cc0f76322e9,4225,4253,train,raw_left_mixing_window_mean,66.72143396837959
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4253,136096,e2e3d2af97b27a34454118aa6f231144acca951259cee3f669046cc0f76322e9,4225,4253,train,raw_right_mixing_window_mean,34.8372969791807
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4253,136096,e2e3d2af97b27a34454118aa6f231144acca951259cee3f669046cc0f76322e9,4225,4253,train,gradient_norm_before_clipping_window_mean,1.0275093229680226
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4352,139264,,4254,4352,train,task_loss_window_mean,0.14903174489573398
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4352,139264,,4254,4352,train,regularization_loss_window_mean,0.1008267260410569
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4352,139264,,4254,4352,train,total_objective_window_mean,0.2498584709367909
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4352,139264,,4254,4352,train,raw_left_mixing_window_mean,66.29310060751558
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4352,139264,,4254,4352,train,raw_right_mixing_window_mean,34.53362035269689
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4352,139264,,4254,4352,train,gradient_norm_before_clipping_window_mean,0.9561660208485343
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4480,143360,,4353,4480,train,task_loss_window_mean,0.1323191542571749
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4480,143360,,4353,4480,train,regularization_loss_window_mean,0.10007977503119037
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4480,143360,,4353,4480,train,total_objective_window_mean,0.23239892928836525
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4480,143360,,4353,4480,train,raw_left_mixing_window_mean,65.81166297197342
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4480,143360,,4353,4480,train,raw_right_mixing_window_mean,34.268107414245605
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4480,143360,,4353,4480,train,gradient_norm_before_clipping_window_mean,0.9224037936655805
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4608,147456,,4481,4608,train,task_loss_window_mean,0.13291858191200845
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4608,147456,,4481,4608,train,regularization_loss_window_mean,0.09904652863042429
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4608,147456,,4481,4608,train,total_objective_window_mean,0.23196511054243274
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4608,147456,,4481,4608,train,raw_left_mixing_window_mean,65.22871214151382
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4608,147456,,4481,4608,train,raw_right_mixing_window_mean,33.81781193614006
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4608,147456,,4481,4608,train,gradient_norm_before_clipping_window_mean,0.9270028591854498
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4736,151552,,4609,4736,train,task_loss_window_mean,0.1254124656836666
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4736,151552,,4609,4736,train,regularization_loss_window_mean,0.0983557770960033
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4736,151552,,4609,4736,train,total_objective_window_mean,0.2237682427796699
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4736,151552,,4609,4736,train,raw_left_mixing_window_mean,64.72709810733795
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4736,151552,,4609,4736,train,raw_right_mixing_window_mean,33.62867450714111
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4736,151552,,4609,4736,train,gradient_norm_before_clipping_window_mean,0.9111381749389693
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4864,155648,,4737,4864,train,task_loss_window_mean,0.12955003113825114
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4864,155648,,4737,4864,train,regularization_loss_window_mean,0.09695507131982595
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4864,155648,,4737,4864,train,total_objective_window_mean,0.2265051024580771
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4864,155648,,4737,4864,train,raw_left_mixing_window_mean,63.895801872015
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4864,155648,,4737,4864,train,raw_right_mixing_window_mean,33.059265077114105
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4864,155648,,4737,4864,train,gradient_norm_before_clipping_window_mean,0.9399629953550175
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4992,159744,,4865,4992,train,task_loss_window_mean,0.1207648422475529
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4992,159744,,4865,4992,train,regularization_loss_window_mean,0.09563735104165971
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4992,159744,,4865,4992,train,total_objective_window_mean,0.21640219328921262
practical_interaction_18,rte,P1_MIX,123,20260915T235256Z_aff3c233f70d,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,e0016933aa2b4e9bf44672fcfc6baf87216f96dd8aa45dcfd7effa7f5ded3e9b,5670,4992,159744,,4865,4992,train,raw_left_mixing_window_mean,63.056140661239624
